record_date,month_year,customer_id,region,plan_name,subscription_status,invoiced_amount,paid_amount,is_zombie_invoice,is_ghost_subscriber,leakage_amount,status_label
2024-06-01,2024-06,1152,East,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1153,North,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1154,East,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1155,North,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1156,South,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1157,East,Enterprise,Active,200.00,0.00,1,0,200.00,"Unpaid Invoice"
2024-06-01,2024-06,1158,South,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1159,North,Pro,Active,50.00,0.00,1,0,50.00,"Unpaid Invoice"
2024-06-01,2024-06,1161,East,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1162,North,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1163,West,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1164,West,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1165,South,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1166,North,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1168,East,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1169,East,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1170,South,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1171,West,Pro,Active,50.00,0.00,1,0,50.00,"Unpaid Invoice"
2024-06-01,2024-06,1172,North,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1173,East,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1174,West,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1175,West,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1176,South,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1177,East,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1178,East,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1179,North,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1180,East,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1181,North,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1182,East,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1183,South,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1184,East,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1185,North,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1186,North,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1187,South,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1188,East,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1189,East,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1190,South,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1191,East,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1192,East,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1193,North,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1194,East,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1195,East,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1196,South,Pro,Cancelled,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1197,South,Basic,Active,10.00,0.00,1,0,10.00,"Unpaid Invoice"
2024-06-01,2024-06,1198,West,Basic,Active,10.00,9.21,0,0,0.79,"Partial Payment"
2024-06-01,2024-06,1199,North,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1200,East,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1201,East,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1203,East,Basic,Cancelled,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1204,North,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1205,West,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1206,North,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1207,West,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1208,West,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1209,South,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1210,North,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1211,East,Enterprise,Cancelled,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1212,East,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1213,North,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1214,East,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1215,East,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1216,North,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1217,West,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1218,North,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1219,West,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1220,East,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1221,East,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1222,East,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1223,South,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1224,West,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1225,South,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1226,South,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1227,North,Basic,Cancelled,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1228,South,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1230,North,Basic,Cancelled,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1231,South,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1232,West,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1233,West,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1234,West,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1235,West,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1236,West,Basic,Cancelled,10.00,9.73,0,0,0.27,"Partial Payment"
2024-06-01,2024-06,1237,South,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1238,South,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1239,East,Pro,Active,50.00,45.95,0,0,4.05,"Partial Payment"
2024-06-01,2024-06,1240,West,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1241,South,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1243,West,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1244,North,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1245,East,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1246,South,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1248,North,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1249,North,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1250,East,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1251,South,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1252,North,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1253,West,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1254,North,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1255,North,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1256,East,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1257,East,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1258,South,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1259,West,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1260,East,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1261,North,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1262,South,Pro,Cancelled,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1263,North,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1264,North,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1265,East,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1266,South,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1267,West,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1268,West,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1269,East,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1270,East,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1271,South,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1272,West,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1273,West,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1274,West,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1275,North,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1276,West,Basic,Cancelled,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1277,North,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1278,South,Pro,Cancelled,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1279,North,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1280,South,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1282,West,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1283,South,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1284,East,Pro,Cancelled,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1285,South,Pro,Cancelled,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1286,East,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1287,North,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1289,North,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1290,West,Basic,Cancelled,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1291,North,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1292,East,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1293,North,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1294,South,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1295,South,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1296,West,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1297,South,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1298,East,Basic,Active,10.00,0.00,1,0,10.00,"Unpaid Invoice"
2024-06-01,2024-06,1299,North,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1300,West,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1302,North,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1303,East,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1305,South,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1306,North,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1307,West,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1308,South,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1309,West,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1310,South,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1311,West,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1312,East,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1313,West,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1314,East,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1315,East,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1316,West,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1317,East,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1318,North,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1319,East,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1320,South,Pro,Cancelled,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1321,West,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1322,North,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1324,South,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1325,South,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1326,South,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1327,East,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1328,East,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1329,West,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1330,West,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1331,North,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1334,East,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1335,South,Pro,Cancelled,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1337,North,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1338,East,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1339,West,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1340,West,Enterprise,Active,200.00,193.23,0,0,6.77,"Partial Payment"
2024-06-01,2024-06,1341,East,Pro,Cancelled,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1342,West,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1343,East,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1345,East,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1346,East,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1347,East,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1348,West,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1349,West,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1350,East,Pro,Cancelled,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1351,West,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1352,North,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1353,North,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1354,West,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1355,West,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1356,East,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1357,South,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1358,West,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1359,North,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1360,East,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1361,West,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1362,North,Basic,Active,10.00,9.54,0,0,0.46,"Partial Payment"
2024-06-01,2024-06,1363,North,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1364,South,Pro,Active,50.00,0.00,1,0,50.00,"Unpaid Invoice"
2024-06-01,2024-06,1365,East,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1366,East,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1367,South,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1368,South,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1369,East,Basic,Cancelled,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1370,East,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1371,West,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1372,West,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1373,South,Pro,Cancelled,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1374,West,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1375,North,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1376,West,Pro,Active,50.00,48.24,0,0,1.76,"Partial Payment"
2024-06-01,2024-06,1377,West,Basic,Active,10.00,9.84,0,0,0.16,"Partial Payment"
2024-06-01,2024-06,1378,North,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1379,South,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1380,North,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1381,West,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1382,South,Pro,Cancelled,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1383,West,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1384,North,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1385,North,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1386,West,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1387,East,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1388,East,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1389,North,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1390,North,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1391,East,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1392,East,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1393,West,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1394,West,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1395,East,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1396,West,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1397,West,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1398,South,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1399,West,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1400,North,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1401,West,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1402,West,Basic,Cancelled,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1403,East,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1404,North,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1405,West,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1406,West,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1407,South,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1408,West,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1409,West,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1410,South,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1411,East,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1412,West,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1413,South,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1414,North,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1415,East,Basic,Cancelled,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1416,North,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1417,North,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1418,South,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1419,West,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1420,South,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1421,South,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-06-01,2024-06,1422,South,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
