payment_id,invoice_id,payment_date,amount_paid
25680,15782,2024-06-09,200.0
25681,15783,2024-06-02,10.0
25682,15784,2024-06-12,200.0
25683,15785,2024-06-06,9.45
25684,15786,2024-06-02,10.0
25685,15787,2024-06-16,50.0
25686,15788,2024-06-06,10.0
25687,15789,2024-06-10,10.0
25688,15790,2024-06-16,10.0
25689,15791,2024-06-06,10.0
25690,15792,2024-06-18,10.0
25691,15793,2024-06-17,48.67
25692,15794,2024-07-16,10.0
25693,15795,2024-07-07,10.0
25694,15796,2024-07-12,10.0
25695,15797,2024-07-08,50.0
25696,15798,2024-07-05,200.0
25697,15799,2024-07-02,50.0
25698,15800,2024-07-03,200.0
25699,15801,2024-07-12,50.0
25700,15802,2024-07-06,10.0
25701,15803,2024-07-06,10.0
25702,15804,2024-07-03,10.0
25703,15805,2024-07-07,10.0
25704,15806,2024-07-18,50.0
25705,15807,2024-07-01,50.0
25706,15808,2024-07-10,200.0
25707,15809,2024-07-17,50.0
25708,15810,2024-07-11,50.0
25709,15811,2024-07-12,10.0
25710,15812,2024-07-08,200.0
25711,15813,2024-07-20,50.0
25712,15814,2024-07-08,200.0
25713,15815,2024-07-17,50.0
25714,15816,2024-07-18,50.0
25715,15817,2024-07-18,200.0
25716,15818,2024-07-14,10.0
25717,15819,2024-07-10,200.0
25718,15820,2024-07-11,10.0
25719,15821,2024-07-09,50.0
25720,15822,2024-07-11,50.0
25721,15823,2024-07-11,200.0
25722,15824,2024-07-16,200.0
25723,15825,2024-07-06,10.0
25724,15826,2024-07-09,200.0
25725,15827,2024-07-16,10.0
25726,15828,2024-07-05,10.0
25727,15829,2024-07-15,50.0
25728,15830,2024-07-07,50.0
25729,15831,2024-07-11,50.0
25730,15832,2024-07-18,10.0
25731,15834,2024-07-16,50.0
25732,15835,2024-07-11,50.0
25733,15836,2024-07-17,200.0
25734,15837,2024-07-19,200.0
25735,15838,2024-07-18,10.0
25736,15839,2024-07-10,200.0
25737,15840,2024-07-09,200.0
25738,15841,2024-07-11,200.0
25739,15842,2024-07-13,10.0
25740,15843,2024-07-16,50.0
25741,15844,2024-07-08,50.0
25742,15845,2024-07-17,50.0
25743,15846,2024-07-19,10.0
25744,15848,2024-07-17,50.0
25745,15849,2024-07-09,10.0
25746,15850,2024-07-15,50.0
25747,15851,2024-07-07,200.0
25748,15852,2024-07-15,200.0
25749,15853,2024-07-19,200.0
25750,15854,2024-07-07,200.0
25751,15855,2024-07-02,197.97
25752,15856,2024-07-01,200.0
25753,15857,2024-07-06,200.0
25754,15858,2024-07-09,200.0
25755,15859,2024-07-08,10.0
25756,15860,2024-07-03,46.46
25757,15861,2024-07-02,10.0
25758,15862,2024-07-02,200.0
25759,15863,2024-07-03,50.0
25760,15864,2024-07-07,10.0
25761,15865,2024-07-06,50.0
25762,15866,2024-07-19,50.0
25763,15867,2024-07-13,10.0
25764,15868,2024-07-11,10.0
25765,15869,2024-07-03,50.0
25766,15870,2024-07-06,50.0
25767,15871,2024-07-10,10.0
25768,15872,2024-07-04,50.0
25769,15873,2024-07-11,10.0
25770,15874,2024-07-09,10.0
25771,15875,2024-07-01,50.0
25772,15876,2024-07-05,10.0
25773,15877,2024-07-02,50.0
25774,15878,2024-07-12,50.0
25775,15879,2024-07-17,200.0
25776,15880,2024-07-19,200.0
25777,15881,2024-07-11,200.0
25778,15882,2024-07-05,10.0
25779,15883,2024-07-11,200.0
25780,15884,2024-07-03,200.0
25781,15885,2024-07-05,200.0
25782,15886,2024-07-16,200.0
25783,15887,2024-07-09,50.0
25784,15888,2024-07-04,10.0
25785,15889,2024-07-04,10.0
25786,15890,2024-07-02,50.0
25787,15891,2024-07-08,50.0
25788,15892,2024-07-11,10.0
25789,15893,2024-07-08,200.0
25790,15894,2024-07-08,200.0
25791,15896,2024-07-10,10.0
25792,15897,2024-07-15,200.0
25793,15898,2024-07-19,50.0
25794,15899,2024-07-07,200.0
25795,15900,2024-07-01,50.0
25796,15902,2024-07-13,200.0
25797,15903,2024-07-10,10.0
25798,15904,2024-07-13,200.0
25799,15905,2024-07-07,50.0
25800,15906,2024-07-15,10.0
25801,15907,2024-07-06,50.0
25802,15908,2024-07-04,200.0
25803,15909,2024-07-13,10.0
25804,15910,2024-07-03,50.0
25805,15911,2024-07-13,50.0
25806,15912,2024-07-06,200.0
25807,15913,2024-07-09,200.0
25808,15914,2024-07-11,200.0
25809,15915,2024-07-01,10.0
25810,15916,2024-07-02,10.0
25811,15917,2024-07-20,200.0
25812,15918,2024-07-15,50.0
25813,15919,2024-07-04,10.0
25814,15920,2024-07-13,50.0
25815,15921,2024-07-19,10.0
25816,15922,2024-07-01,10.0
25817,15923,2024-07-04,200.0
25818,15924,2024-07-09,10.0
25819,15925,2024-07-03,200.0
25820,15926,2024-07-14,196.18
25821,15927,2024-07-04,50.0
25822,15928,2024-07-14,50.0
25823,15929,2024-07-10,10.0
25824,15930,2024-07-09,50.0
25825,15931,2024-07-17,50.0
25826,15932,2024-07-20,200.0
25827,15933,2024-07-06,200.0
25828,15934,2024-07-03,10.0
25829,15935,2024-07-15,50.0
25830,15936,2024-07-15,200.0
25831,15937,2024-07-10,50.0
25832,15938,2024-07-04,50.0
25833,15939,2024-07-16,10.0
25834,15940,2024-07-11,200.0
25835,15941,2024-07-12,10.0
25836,15942,2024-07-16,10.0
25837,15943,2024-07-06,50.0
25838,15944,2024-07-13,10.0
25839,15945,2024-07-07,50.0
25840,15946,2024-07-10,50.0
25841,15947,2024-07-12,50.0
25842,15948,2024-07-18,50.0
25843,15949,2024-07-16,50.0
25844,15950,2024-07-20,50.0
25845,15951,2024-07-14,10.0
25846,15952,2024-07-20,10.0
25847,15953,2024-07-15,50.0
25848,15954,2024-07-15,46.06
25849,15955,2024-07-19,50.0
25850,15956,2024-07-04,10.0
25851,15957,2024-07-06,50.0
25852,15958,2024-07-16,10.0
25853,15959,2024-07-04,10.0
25854,15960,2024-07-17,10.0
25855,15961,2024-07-18,50.0
25856,15962,2024-07-13,10.0
25857,15963,2024-07-12,10.0
25858,15964,2024-07-17,50.0
25859,15965,2024-07-03,50.0
25860,15966,2024-07-13,10.0
25861,15967,2024-07-20,10.0
25862,15968,2024-07-18,200.0
25863,15969,2024-07-08,200.0
25864,15970,2024-07-10,200.0
25865,15971,2024-07-05,50.0
25866,15972,2024-07-20,50.0
25867,15973,2024-07-20,200.0
25868,15974,2024-07-09,50.0
25869,15975,2024-07-12,10.0
25870,15976,2024-07-12,10.0
25871,15977,2024-07-05,50.0
25872,15978,2024-07-01,200.0
25873,15979,2024-07-10,200.0
25874,15980,2024-07-08,10.0
25875,15981,2024-07-15,200.0
25876,15982,2024-07-17,50.0
25877,15983,2024-07-18,200.0
25878,15984,2024-07-12,10.0
25879,15985,2024-07-09,10.0
25880,15986,2024-07-14,200.0
25881,15987,2024-07-14,10.0
25882,15988,2024-07-02,200.0
25883,15989,2024-07-02,10.0
25884,15990,2024-07-08,50.0
25885,15991,2024-07-13,10.0
25886,15992,2024-07-06,200.0
25887,15993,2024-07-18,50.0
25888,15994,2024-07-15,50.0
25889,15995,2024-07-15,10.0
25890,15996,2024-07-18,200.0
25891,15997,2024-07-03,50.0
25892,15998,2024-07-06,50.0
25893,15999,2024-07-12,200.0
25894,16000,2024-07-14,10.0
25895,16001,2024-07-10,10.0
25896,16002,2024-07-16,50.0
25897,16003,2024-07-01,50.0
25898,16004,2024-07-20,10.0
25899,16005,2024-07-01,200.0
25900,16006,2024-07-12,9.05
25901,16008,2024-07-06,10.0
25902,16009,2024-07-17,10.0
25903,16010,2024-07-02,45.19
25904,16011,2024-07-10,50.0
25905,16012,2024-07-18,10.0
25906,16013,2024-07-09,10.0
25907,16014,2024-07-11,200.0
25908,16015,2024-07-12,50.0
25909,16016,2024-07-10,200.0
25910,16017,2024-07-14,10.0
25911,16018,2024-07-08,200.0
25912,16019,2024-07-20,200.0
25913,16020,2024-07-11,10.0
25914,16021,2024-07-06,50.0
25915,16022,2024-07-13,50.0
25916,16023,2024-07-03,200.0
25917,16024,2024-07-02,10.0
25918,16025,2024-07-02,180.52
25919,16026,2024-07-01,10.0
25920,16027,2024-07-16,10.0
25921,16028,2024-07-14,200.0
25922,16029,2024-07-16,10.0
25923,16030,2024-07-01,50.0
25924,16031,2024-07-11,10.0
25925,16032,2024-07-20,50.0
25926,16033,2024-07-12,200.0
25927,16034,2024-07-13,50.0
25928,16035,2024-07-12,10.0
25929,16036,2024-07-17,50.0
25930,16037,2024-07-10,200.0
25931,16038,2024-07-10,200.0
25932,16039,2024-07-16,200.0
25933,16040,2024-07-09,10.0
25934,16041,2024-07-20,10.0
25935,16042,2024-07-15,10.0
25936,16043,2024-07-14,200.0
25937,16044,2024-07-18,10.0
25938,16045,2024-07-12,200.0
25939,16046,2024-07-01,50.0
25940,16047,2024-07-09,50.0
25941,16048,2024-07-13,50.0
25942,16049,2024-07-03,200.0
25943,16050,2024-07-19,10.0
25944,16051,2024-07-07,200.0
25945,16052,2024-07-16,50.0
25946,16053,2024-07-01,50.0
25947,16054,2024-07-16,200.0
25948,16056,2024-07-17,50.0
25949,16057,2024-07-02,10.0
25950,16058,2024-07-10,50.0
25951,16059,2024-07-06,50.0
25952,16060,2024-07-20,10.0
25953,16061,2024-07-08,10.0
25954,16062,2024-07-12,200.0
25955,16063,2024-07-02,10.0
25956,16064,2024-07-19,10.0
25957,16065,2024-07-11,200.0
25958,16066,2024-07-12,50.0
25959,16067,2024-07-11,50.0
25960,16068,2024-07-12,10.0
25961,16069,2024-07-01,10.0
25962,16070,2024-07-10,9.44
25963,16071,2024-07-11,10.0
25964,16072,2024-07-14,10.0
25965,16073,2024-07-03,200.0
25966,16074,2024-07-06,10.0
25967,16075,2024-07-17,200.0
25968,16076,2024-07-09,10.0
25969,16077,2024-07-01,200.0
25970,16078,2024-07-09,10.0
25971,16079,2024-07-14,200.0
25972,16080,2024-07-07,50.0
25973,16081,2024-07-20,50.0
25974,16082,2024-07-06,10.0
25975,16083,2024-07-17,200.0
25976,16084,2024-07-07,200.0
25977,16085,2024-07-04,10.0
25978,16086,2024-07-19,50.0
25979,16087,2024-07-13,50.0
25980,16088,2024-07-16,10.0
25981,16089,2024-07-18,200.0
25982,16090,2024-07-15,10.0
25983,16091,2024-07-01,50.0
25984,16092,2024-07-11,50.0
25985,16093,2024-07-14,49.3
25986,16094,2024-07-12,200.0
25987,16095,2024-07-20,50.0
25988,16096,2024-07-03,200.0
25989,16097,2024-07-15,200.0
25990,16098,2024-07-17,50.0
25991,16099,2024-07-16,200.0
25992,16100,2024-07-16,50.0
25993,16101,2024-07-01,48.03
25994,16102,2024-07-12,200.0
25995,16103,2024-07-01,200.0
25996,16104,2024-07-16,47.95
25997,16105,2024-07-15,10.0
25998,16106,2024-07-01,200.0
25999,16107,2024-07-18,10.0
26000,16108,2024-07-10,200.0
26001,16109,2024-07-01,49.14
26002,16110,2024-07-20,10.0
26003,16111,2024-07-05,50.0
26004,16112,2024-07-13,50.0
26005,16113,2024-07-08,10.0
26006,16114,2024-07-15,10.0
26007,16115,2024-07-19,50.0
26008,16116,2024-07-07,50.0
26009,16117,2024-07-01,10.0
26010,16118,2024-07-16,45.29
26011,16119,2024-07-05,50.0
26012,16120,2024-07-20,200.0
26013,16121,2024-07-14,200.0
26014,16122,2024-07-15,10.0
26015,16123,2024-07-07,50.0
26016,16124,2024-07-04,50.0
26017,16125,2024-07-09,10.0
26018,16126,2024-07-18,10.0
26019,16127,2024-07-17,50.0
26020,16128,2024-07-14,10.0
26021,16129,2024-07-12,10.0
26022,16130,2024-07-14,10.0
26023,16131,2024-07-06,50.0
26024,16132,2024-07-20,50.0
26025,16133,2024-07-01,50.0
26026,16134,2024-07-02,200.0
26027,16135,2024-07-09,50.0
26028,16136,2024-07-18,10.0
26029,16137,2024-07-17,10.0
26030,16138,2024-07-18,200.0
26031,16139,2024-07-19,50.0
26032,16140,2024-07-11,50.0
26033,16141,2024-07-11,50.0
26034,16142,2024-07-16,10.0
26035,16143,2024-07-17,50.0
26036,16144,2024-07-15,10.0
26037,16145,2024-07-15,200.0
26038,16146,2024-07-20,50.0
26039,16147,2024-07-07,200.0
26040,16148,2024-07-08,50.0
26041,16149,2024-07-19,50.0
26042,16150,2024-07-15,10.0
26043,16151,2024-07-09,10.0
26044,16152,2024-07-13,200.0
26045,16153,2024-07-14,10.0
26046,16154,2024-07-06,10.0
26047,16155,2024-07-06,10.0
26048,16156,2024-07-14,10.0
26049,16157,2024-07-09,50.0
26050,16158,2024-07-11,10.0
26051,16159,2024-07-05,50.0
26052,16160,2024-07-14,10.0
26053,16161,2024-07-06,10.0
26054,16162,2024-07-13,200.0
26055,16163,2024-07-03,50.0
26056,16164,2024-07-01,200.0
26057,16165,2024-07-20,10.0
26058,16166,2024-07-09,200.0
26059,16167,2024-07-04,50.0
26060,16168,2024-07-05,200.0
26061,16169,2024-07-08,10.0
26062,16170,2024-07-04,50.0
26063,16171,2024-07-18,50.0
26064,16173,2024-07-12,10.0
26065,16174,2024-07-06,10.0
26066,16175,2024-07-01,200.0
26067,16176,2024-07-18,47.53
26068,16177,2024-07-18,200.0
26069,16178,2024-07-04,200.0
26070,16179,2024-07-04,200.0
26071,16180,2024-07-19,10.0
26072,16181,2024-07-07,50.0
26073,16182,2024-07-10,200.0
26074,16183,2024-07-11,200.0
26075,16184,2024-07-13,50.0
26076,16185,2024-07-13,10.0
26077,16186,2024-07-20,50.0
26078,16187,2024-07-15,50.0
26079,16188,2024-07-18,200.0
26080,16189,2024-07-09,10.0
26081,16190,2024-07-10,50.0
26082,16191,2024-07-09,10.0
26083,16192,2024-07-02,10.0
26084,16193,2024-07-02,10.0
26085,16194,2024-07-11,50.0
26086,16195,2024-07-07,50.0
26087,16196,2024-07-02,10.0
26088,16197,2024-07-03,48.83
26089,16198,2024-07-04,200.0
26090,16199,2024-07-09,200.0
26091,16200,2024-07-01,193.95
26092,16201,2024-07-03,10.0
26093,16202,2024-07-17,10.0
26094,16203,2024-07-13,50.0
26095,16204,2024-07-12,200.0
26096,16205,2024-07-18,50.0
26097,16206,2024-07-13,10.0
26098,16207,2024-07-11,200.0
26099,16208,2024-07-06,200.0
26100,16209,2024-07-07,200.0
26101,16210,2024-07-03,50.0
26102,16211,2024-07-10,50.0
26103,16212,2024-07-03,10.0
26104,16213,2024-07-07,200.0
26105,16214,2024-07-05,200.0
26106,16215,2024-07-14,10.0
26107,16216,2024-07-20,10.0
26108,16217,2024-07-04,10.0
26109,16218,2024-07-05,200.0
26110,16219,2024-07-03,48.19
26111,16220,2024-07-20,50.0
26112,16221,2024-07-10,50.0
26113,16222,2024-07-04,50.0
26114,16223,2024-07-17,10.0
26115,16224,2024-07-01,10.0
26116,16225,2024-07-19,50.0
26117,16226,2024-07-19,10.0
26118,16227,2024-07-06,200.0
26119,16228,2024-07-15,200.0
26120,16229,2024-07-05,50.0
26121,16230,2024-07-09,10.0
26122,16231,2024-07-06,50.0
26123,16232,2024-07-14,10.0
26124,16233,2024-07-02,50.0
26125,16234,2024-07-11,50.0
26126,16235,2024-07-14,50.0
26127,16236,2024-07-19,50.0
26128,16237,2024-07-16,50.0
26129,16238,2024-07-05,10.0
26130,16239,2024-07-13,200.0
26131,16240,2024-07-01,50.0
26132,16241,2024-07-18,48.23
26133,16242,2024-07-09,200.0
26134,16243,2024-07-11,10.0
26135,16244,2024-07-09,50.0
26136,16245,2024-07-17,50.0
26137,16246,2024-07-13,10.0
26138,16247,2024-07-08,200.0
26139,16248,2024-07-10,50.0
26140,16249,2024-07-10,200.0
26141,16250,2024-07-02,47.61
26142,16251,2024-07-12,10.0
26143,16252,2024-07-09,10.0
26144,16253,2024-07-01,50.0
26145,16254,2024-07-05,10.0
26146,16256,2024-07-10,10.0
26147,16257,2024-07-06,10.0
26148,16258,2024-07-20,50.0
26149,16259,2024-07-04,200.0
26150,16260,2024-07-04,10.0
26151,16261,2024-07-03,50.0
26152,16262,2024-07-04,10.0
26153,16263,2024-07-16,10.0
26154,16264,2024-07-14,10.0
26155,16265,2024-07-16,200.0
26156,16266,2024-07-14,200.0
26157,16267,2024-07-16,200.0
26158,16268,2024-07-14,50.0
26159,16269,2024-07-03,10.0
26160,16270,2024-07-04,200.0
26161,16271,2024-07-02,10.0
26162,16272,2024-07-11,10.0
26163,16273,2024-07-14,200.0
26164,16274,2024-07-20,50.0
26165,16275,2024-07-08,10.0
26166,16276,2024-07-10,10.0
26167,16277,2024-07-05,200.0
26168,16278,2024-07-08,10.0
26169,16279,2024-07-03,50.0
26170,16280,2024-07-16,10.0
26171,16281,2024-07-11,50.0
26172,16283,2024-07-20,10.0
26173,16284,2024-07-06,10.0
26174,16285,2024-07-14,50.0
26175,16286,2024-07-01,200.0
26176,16287,2024-07-08,10.0
26177,16288,2024-07-08,10.0
26178,16289,2024-07-16,10.0
26179,16290,2024-07-15,200.0
26180,16291,2024-07-04,50.0
26181,16292,2024-07-07,200.0
26182,16293,2024-07-17,200.0
26183,16294,2024-07-19,10.0
26184,16295,2024-07-08,50.0
26185,16296,2024-07-09,10.0
26186,16297,2024-07-20,10.0
26187,16298,2024-07-14,50.0
26188,16299,2024-07-10,50.0
26189,16300,2024-07-14,45.04
26190,16301,2024-07-20,10.0
26191,16302,2024-07-18,50.0
26192,16303,2024-07-09,200.0
26193,16304,2024-07-06,50.0
26194,16305,2024-07-16,50.0
26195,16306,2024-07-12,50.0
26196,16307,2024-07-16,50.0
26197,16308,2024-07-11,194.08
26198,16309,2024-07-10,10.0
26199,16310,2024-07-15,50.0
26200,16311,2024-07-19,50.0
26201,16312,2024-07-14,200.0
26202,16313,2024-07-12,50.0
26203,16314,2024-07-10,50.0
26204,16315,2024-07-04,10.0
26205,16316,2024-07-19,200.0
26206,16317,2024-07-15,10.0
26207,16318,2024-07-16,200.0
26208,16319,2024-07-03,200.0
26209,16320,2024-07-19,10.0
26210,16321,2024-07-12,200.0
26211,16322,2024-07-14,50.0
26212,16323,2024-07-15,10.0
26213,16324,2024-07-12,200.0
26214,16325,2024-07-06,10.0
26215,16326,2024-07-06,50.0
26216,16327,2024-07-01,50.0
26217,16328,2024-07-04,50.0
26218,16329,2024-07-09,10.0
26219,16330,2024-07-15,10.0
26220,16331,2024-07-09,10.0
26221,16332,2024-07-17,50.0
26222,16333,2024-07-04,50.0
26223,16334,2024-07-09,50.0
26224,16335,2024-07-20,10.0
26225,16336,2024-07-04,10.0
26226,16337,2024-07-17,10.0
26227,16338,2024-07-15,50.0
26228,16339,2024-07-12,50.0
26229,16340,2024-07-19,200.0
26230,16341,2024-07-15,200.0
26231,16342,2024-07-16,50.0
26232,16343,2024-07-02,10.0
26233,16344,2024-07-11,10.0
26234,16345,2024-07-14,200.0
26235,16346,2024-07-14,10.0
26236,16347,2024-07-12,200.0
26237,16348,2024-07-16,49.35
26238,16349,2024-07-01,10.0
26239,16350,2024-07-17,10.0
26240,16351,2024-07-19,50.0
26241,16353,2024-07-16,50.0
26242,16354,2024-07-15,10.0
26243,16355,2024-07-13,10.0
26244,16356,2024-07-11,50.0
26245,16357,2024-07-04,10.0
26246,16358,2024-07-03,50.0
26247,16359,2024-07-02,10.0
26248,16360,2024-07-09,10.0
26249,16361,2024-07-07,200.0
26250,16362,2024-07-03,50.0
26251,16363,2024-07-06,50.0
26252,16364,2024-07-01,10.0
26253,16365,2024-07-14,9.3
26254,16366,2024-07-20,200.0
26255,16367,2024-07-20,200.0
26256,16368,2024-07-13,200.0
26257,16369,2024-07-08,50.0
26258,16371,2024-07-19,200.0
26259,16372,2024-07-13,10.0
26260,16373,2024-07-12,10.0
26261,16374,2024-07-19,10.0
26262,16375,2024-07-05,48.79
26263,16376,2024-07-17,50.0
26264,16377,2024-07-15,50.0
26265,16378,2024-07-18,10.0
26266,16379,2024-07-16,200.0
26267,16380,2024-07-14,50.0
26268,16381,2024-07-04,10.0
26269,16382,2024-07-17,50.0
26270,16383,2024-07-17,50.0
26271,16384,2024-07-17,10.0
26272,16385,2024-07-04,50.0
26273,16386,2024-07-17,50.0
26274,16387,2024-07-01,50.0
26275,16388,2024-07-05,10.0
26276,16389,2024-07-04,50.0
26277,16390,2024-07-13,10.0
26278,16391,2024-07-19,50.0
26279,16392,2024-07-16,10.0
26280,16394,2024-07-16,50.0
26281,16395,2024-07-15,200.0
26282,16396,2024-07-07,200.0
26283,16397,2024-07-15,10.0
26284,16398,2024-07-07,186.46
26285,16399,2024-07-13,50.0
26286,16400,2024-07-19,200.0
26287,16401,2024-07-10,10.0
26288,16402,2024-07-06,50.0
26289,16403,2024-07-15,50.0
26290,16405,2024-07-16,10.0
26291,16406,2024-07-20,50.0
26292,16407,2024-07-09,10.0
26293,16408,2024-07-13,10.0
26294,16409,2024-07-18,50.0
26295,16410,2024-07-12,50.0
26296,16411,2024-07-05,200.0
26297,16412,2024-07-19,200.0
26298,16413,2024-07-14,10.0
26299,16414,2024-07-16,46.34
26300,16415,2024-07-11,200.0
26301,16416,2024-07-07,50.0
26302,16417,2024-07-10,200.0
26303,16418,2024-07-20,10.0
26304,16419,2024-07-20,50.0
26305,16420,2024-07-20,200.0
26306,16421,2024-07-15,50.0
26307,16422,2024-07-10,10.0
26308,16423,2024-07-02,10.0
26309,16424,2024-07-08,10.0
26310,16425,2024-07-06,200.0
26311,16426,2024-07-15,50.0
26312,16427,2024-07-06,10.0
26313,16428,2024-07-20,200.0
26314,16429,2024-07-05,10.0
26315,16430,2024-07-19,50.0
26316,16431,2024-07-07,10.0
26317,16432,2024-07-06,200.0
26318,16433,2024-07-16,10.0
26319,16434,2024-07-17,10.0
26320,16435,2024-07-20,200.0
26321,16436,2024-07-03,10.0
26322,16437,2024-07-20,10.0
26323,16438,2024-07-13,10.0
26324,16439,2024-07-01,200.0
26325,16440,2024-07-18,200.0
26326,16441,2024-07-11,50.0
26327,16442,2024-07-07,10.0
26328,16443,2024-07-07,200.0
26329,16444,2024-07-08,10.0
26330,16445,2024-07-04,10.0
26331,16446,2024-07-15,10.0
26332,16447,2024-07-19,10.0
26333,16448,2024-07-01,200.0
26334,16449,2024-07-05,10.0
26335,16450,2024-07-09,200.0
26336,16451,2024-07-02,50.0
26337,16452,2024-07-06,200.0
26338,16453,2024-07-09,50.0
26339,16454,2024-07-05,50.0
26340,16455,2024-07-07,200.0
26341,16456,2024-07-12,50.0
26342,16457,2024-07-19,50.0
26343,16458,2024-07-07,50.0
26344,16459,2024-07-10,10.0
26345,16460,2024-07-15,50.0
26346,16461,2024-07-09,10.0
26347,16462,2024-07-12,50.0
26348,16463,2024-07-06,50.0
26349,16464,2024-07-09,10.0
26350,16466,2024-07-04,50.0
26351,16467,2024-07-10,200.0
26352,16468,2024-07-18,50.0
26353,16469,2024-07-20,50.0
26354,16470,2024-07-04,50.0
26355,16471,2024-07-08,10.0
26356,16472,2024-07-11,10.0
26357,16473,2024-07-02,200.0
26358,16474,2024-07-14,10.0
26359,16475,2024-07-05,10.0
26360,16476,2024-07-19,10.0
26361,16477,2024-07-03,10.0
26362,16478,2024-07-13,50.0
26363,16479,2024-07-15,200.0
26364,16480,2024-07-12,200.0
26365,16481,2024-07-08,50.0
26366,16482,2024-07-04,50.0
26367,16483,2024-07-04,50.0
26368,16484,2024-07-06,10.0
26369,16485,2024-07-17,200.0
26370,16486,2024-07-09,200.0
26371,16487,2024-07-19,183.3
26372,16488,2024-07-11,10.0
26373,16489,2024-07-06,50.0
26374,16491,2024-07-18,10.0
26375,16492,2024-07-05,50.0
26376,16493,2024-07-18,10.0
26377,16494,2024-07-01,200.0
26378,16495,2024-07-20,10.0
26379,16496,2024-07-15,200.0
26380,16497,2024-07-19,10.0
26381,16498,2024-07-11,50.0
26382,16499,2024-07-05,200.0
26383,16501,2024-07-05,50.0
26384,16502,2024-07-06,197.78
26385,16503,2024-07-06,10.0
26386,16504,2024-07-02,10.0
26387,16505,2024-07-11,200.0
26388,16506,2024-07-02,50.0
26389,16507,2024-07-04,200.0
26390,16508,2024-07-10,10.0
26391,16509,2024-07-07,50.0
26392,16510,2024-07-04,50.0
26393,16511,2024-07-14,10.0
26394,16512,2024-07-08,200.0
26395,16513,2024-07-13,50.0
26396,16514,2024-07-06,200.0
26397,16515,2024-07-04,200.0
26398,16516,2024-07-15,200.0
26399,16517,2024-07-06,10.0
26400,16518,2024-07-20,50.0
26401,16519,2024-07-11,200.0
26402,16520,2024-07-03,10.0
26403,16521,2024-07-04,10.0
26404,16522,2024-07-08,10.0
26405,16523,2024-07-16,50.0
26406,16524,2024-07-20,200.0
26407,16525,2024-07-19,50.0
26408,16526,2024-07-01,200.0
26409,16527,2024-07-20,200.0
26410,16528,2024-07-10,200.0
26411,16529,2024-07-01,200.0
26412,16530,2024-07-07,10.0
26413,16531,2024-07-15,200.0
26414,16532,2024-07-01,50.0
26415,16533,2024-07-16,50.0
26416,16534,2024-07-15,10.0
26417,16535,2024-07-12,50.0
26418,16536,2024-07-05,197.81
26419,16537,2024-07-03,50.0
26420,16538,2024-07-14,50.0
26421,16539,2024-07-08,200.0
26422,16540,2024-07-01,10.0
26423,16541,2024-07-13,50.0
26424,16542,2024-07-08,50.0
26425,16543,2024-07-06,200.0
26426,16544,2024-07-15,10.0
26427,16545,2024-07-11,200.0
26428,16546,2024-07-07,200.0
26429,16547,2024-07-03,200.0
26430,16548,2024-07-16,200.0
26431,16549,2024-07-19,200.0
26432,16550,2024-07-18,10.0
26433,16551,2024-07-04,50.0
26434,16552,2024-07-08,50.0
26435,16553,2024-07-08,50.0
26436,16554,2024-07-10,50.0
26437,16555,2024-07-13,50.0
26438,16556,2024-07-01,200.0
26439,16557,2024-07-10,50.0
26440,16558,2024-07-01,10.0
26441,16559,2024-07-13,10.0
26442,16560,2024-07-05,10.0
26443,16561,2024-07-01,200.0
26444,16562,2024-07-11,50.0
26445,16563,2024-07-20,50.0
26446,16565,2024-07-18,200.0
26447,16566,2024-07-05,50.0
